Date,BANK,IT,AUTO,PHARMA,FMCG,METAL,REALTY,ENERGY,NIFTY50,INDIAVIX
2025-02-14,49099.44921875,41311.1484375,22069.30078125,20811.55078125,53138.55078125,8187.5,831.4500122070312,30572.30078125,22929.25,15.020000457763672
2025-02-17,49258.8984375,41073.19921875,21951.849609375,21076.0,52945.0,8250.2001953125,831.5499877929688,30737.55078125,22959.5,15.720000267028809
2025-02-18,49087.30078125,41464.3515625,21818.900390625,20969.19921875,52480.5,8255.599609375,832.0499877929688,30849.05078125,22945.30078125,15.670000076293945
2025-02-19,49570.1015625,40924.25,21809.150390625,20820.0,52360.44921875,8359.2001953125,845.9500122070312,31198.5,22932.900390625,15.420000076293945
2025-02-20,49334.55078125,40865.94921875,22074.900390625,20785.75,52337.30078125,8523.0,855.4000244140625,31769.650390625,22913.150390625,14.680000305175781
2025-02-21,48981.19921875,40544.55078125,21505.900390625,20385.650390625,52098.1484375,8609.7001953125,844.5,31592.0,22795.900390625,14.529999732971191
2025-02-24,48651.94921875,39446.6015625,21552.5,20389.69921875,52285.80078125,8422.7998046875,837.6500244140625,31240.80078125,22553.349609375,14.4399995803833
2025-02-25,48608.3515625,39131.30078125,21662.650390625,20249.150390625,52453.3515625,8293.4501953125,826.6500244140625,31018.30078125,22547.55078125,13.720000267028809
2025-02-27,48743.80078125,38946.6484375,21335.349609375,20201.25,52055.1484375,8334.7998046875,809.3499755859375,30659.25,22545.05078125,13.3100004196167
2025-02-28,48344.69921875,37318.30078125,20498.599609375,19813.5,50689.0,8219.25,797.9000244140625,30018.150390625,22124.69921875,13.90999984741211
2025-03-03,48114.30078125,37614.44921875,20538.150390625,19879.80078125,50786.6484375,8316.2998046875,807.9500122070312,30007.05078125,22119.30078125,13.760000228881836
2025-03-04,48245.19921875,37276.94921875,20269.19921875,19820.650390625,50524.25,8347.75,808.75,30239.150390625,22082.650390625,13.829999923706055
2025-03-05,48489.94921875,38072.30078125,20796.75,20126.80078125,51279.1015625,8685.2001953125,827.5499877929688,31099.44921875,22337.30078125,13.670000076293945
2025-03-06,48627.69921875,38145.30078125,20959.69921875,20423.349609375,51890.30078125,8888.650390625,826.1500244140625,31729.849609375,22544.69921875,13.729999542236328
2025-03-07,48497.5,37820.44921875,21009.69921875,20378.30078125,51891.80078125,8926.900390625,816.3499755859375,31788.44921875,22552.5,13.470000267028809
2025-03-10,48216.80078125,37644.3984375,20752.80078125,20256.55078125,52006.3984375,8850.2998046875,799.7000122070312,31302.19921875,22460.30078125,13.989999771118164
2025-03-11,47853.94921875,37400.1015625,20682.650390625,20332.099609375,51951.44921875,8897.2998046875,828.7000122070312,31462.650390625,22497.900390625,14.069999694824219
2025-03-12,48056.6484375,36310.6484375,20783.69921875,20424.0,51957.25,8854.2998046875,815.0499877929688,31535.30078125,22470.5,13.6899995803833
2025-03-13,48060.3984375,36122.5,20554.05078125,20386.849609375,51879.25,8777.650390625,800.1500244140625,31483.0,22397.19921875,13.279999732971191
2025-03-17,48354.1484375,36137.19921875,20741.150390625,20703.94921875,51773.1484375,8845.25,797.0999755859375,31660.150390625,22508.75,13.420000076293945
2025-03-18,49314.5,36619.3515625,21234.94921875,21041.30078125,52475.0,9033.4501953125,822.2999877929688,32165.5,22834.30078125,13.210000038146973
2025-03-19,49702.6015625,36223.5,21319.5,21145.650390625,52184.1015625,9148.5498046875,845.3499755859375,32735.05078125,22907.599609375,13.300000190734863
2025-03-20,50062.8515625,36676.6484375,21623.05078125,21340.599609375,52857.8984375,9254.099609375,854.4000244140625,33001.05078125,23190.650390625,12.600000381469727
2025-03-21,50593.55078125,36702.80078125,21756.0,21625.900390625,52986.05078125,9203.5498046875,862.75,33475.05078125,23350.400390625,12.579999923706055
2025-03-24,51704.94921875,37217.05078125,21938.69921875,21771.150390625,53232.75,9262.849609375,875.9500122070312,33955.0,23658.349609375,13.699999809265137
2025-03-25,51607.94921875,37706.8984375,21737.599609375,21542.5,53131.30078125,9132.900390625,863.2000122070312,33502.3984375,23668.650390625,13.640000343322754
2025-03-26,51209.0,37336.69921875,21742.80078125,21360.599609375,52988.5,9097.7001953125,852.0499877929688,33205.3984375,23486.849609375,13.470000267028809
2025-03-27,51575.8515625,37548.30078125,21516.75,21275.150390625,53276.6015625,9159.7998046875,863.5499877929688,33682.94921875,23591.94921875,13.300000190734863
2025-03-28,51564.8515625,36886.1484375,21295.5,21137.44921875,53589.80078125,9092.5,851.2999877929688,33571.6015625,23519.349609375,12.720000267028809
2025-04-01,50827.5,35980.6484375,21235.25,20771.80078125,53101.75,9016.849609375,824.8499755859375,33289.1484375,23165.69921875,13.779999732971191
2025-04-02,51348.05078125,36283.5,21408.849609375,20952.849609375,53702.6015625,9080.0498046875,854.6500244140625,33463.69921875,23332.349609375,13.720000267028809
2025-04-03,51597.3515625,34757.25,21164.0,21423.55078125,53806.75,9005.150390625,853.7999877929688,33559.80078125,23250.099609375,13.600000381469727
2025-04-04,51502.69921875,33511.44921875,20593.150390625,20560.0,53830.69921875,8414.4501953125,823.0499877929688,32308.900390625,22904.44921875,13.760000228881836
2025-04-07,49860.1015625,32668.80078125,19815.55078125,19995.5,53241.1484375,7846.35009765625,776.2000122070312,31414.55078125,22161.599609375,22.790000915527344
2025-04-08,50511.0,33244.3984375,20138.150390625,20377.900390625,54300.25,7965.60009765625,795.4000244140625,31866.75,22535.849609375,20.440000534057617
2025-04-09,50240.1484375,32517.349609375,20140.400390625,19976.30078125,55264.75,7847.5,780.2999877929688,31558.94921875,22399.150390625,21.43000030517578
2025-04-11,51002.3515625,32740.849609375,20548.650390625,20461.900390625,55741.1015625,8168.2998046875,790.1500244140625,32411.099609375,22828.55078125,20.110000610351562
2025-04-15,52379.5,33275.30078125,21246.19921875,20912.19921875,55896.94921875,8429.849609375,834.75,33106.55078125,23328.55078125,16.1299991607666
2025-04-16,53117.75,33295.5,21155.80078125,20874.30078125,56345.6015625,8454.7998046875,840.7999877929688,33456.8984375,23437.19921875,15.869999885559082
2025-04-17,54290.19921875,33372.3515625,21373.099609375,21126.75,56674.19921875,8476.5,845.0999755859375,33797.5,23851.650390625,15.470000267028809
2025-04-21,55304.5,34135.05078125,21826.0,21351.05078125,56130.19921875,8653.5,864.0999755859375,34640.75,24125.55078125,15.520000457763672
2025-04-22,55647.19921875,33941.05078125,21903.69921875,21438.05078125,57193.80078125,8669.5,885.0,34516.3515625,24167.25,15.229999542236328
2025-04-23,55370.05078125,35414.6484375,22424.44921875,21738.94921875,57497.8984375,8737.2998046875,896.75,34755.05078125,24328.94921875,15.960000038146973
2025-04-24,55201.3984375,35307.1015625,22367.55078125,21974.599609375,56887.55078125,8753.2998046875,884.1500244140625,34726.75,24246.69921875,16.25
2025-04-25,54664.05078125,35562.25,21994.5,21482.55078125,56532.3515625,8569.75,859.3499755859375,33956.5,24039.349609375,17.15999984741211
2025-04-28,55432.80078125,35482.94921875,22352.94921875,21908.099609375,56620.30078125,8689.900390625,871.5,34538.8515625,24328.5,16.940000534057617
2025-04-29,55391.25,35920.3984375,22299.05078125,21676.650390625,56474.5,8607.150390625,869.25,34438.75,24335.94921875,17.3700008392334
2025-04-30,55087.1484375,35794.94921875,22308.400390625,21772.44921875,56445.3515625,8581.7998046875,885.8499755859375,34241.6015625,24334.19921875,18.219999313354492
2025-05-02,55115.3515625,35891.8515625,22286.5,21627.44921875,56252.25,8518.400390625,881.5499877929688,34138.75,24346.69921875,18.260000228881836
2025-05-05,54919.5,35991.25,22699.19921875,21775.75,56936.19921875,8600.150390625,887.3499755859375,34583.6015625,24461.150390625,18.34000015258789
2025-05-06,54271.3984375,35869.19921875,22737.599609375,21534.349609375,56883.3984375,8524.7001953125,855.5999755859375,33771.1015625,24379.599609375,19.0
2025-05-07,54610.8984375,35920.30078125,23114.099609375,21462.44921875,56590.25,8608.0498046875,865.1500244140625,34048.05078125,24414.400390625,19.059999465942383
2025-05-08,54365.6484375,36002.44921875,22674.150390625,21115.05078125,56020.69921875,8428.400390625,843.7999877929688,33534.75,24273.80078125,21.010000228881836
2025-05-09,53595.25,35880.1015625,22627.80078125,21071.75,55633.0,8420.5498046875,823.75,33337.55078125,24008.0,21.6299991607666
2025-05-12,55382.8515625,38282.55078125,23400.44921875,21102.69921875,57101.3984375,8914.25,872.5999755859375,34734.30078125,24924.69921875,18.389999389648438
2025-05-13,54940.8515625,37354.6015625,23167.25,21359.75,56334.1484375,8834.650390625,866.2999877929688,34549.25,24578.349609375,18.200000762939453
2025-05-14,54801.30078125,37853.55078125,23356.849609375,21480.5,56351.69921875,9052.099609375,881.0,35040.75,24666.900390625,17.229999542236328
2025-05-15,55355.6015625,38293.80078125,23804.849609375,21650.650390625,56685.94921875,9210.0498046875,897.9500122070312,35362.55078125,25062.099609375,16.889999389648438
2025-05-16,55354.8984375,37972.3515625,23953.150390625,21633.19921875,57061.80078125,9201.849609375,912.5499877929688,35664.80078125,25019.80078125,16.549999237060547
2025-05-19,55420.69921875,37477.80078125,24052.599609375,21740.44921875,56955.69921875,9210.75,933.2000122070312,35690.8515625,24945.44921875,17.360000610351562
2025-05-20,54877.3515625,37283.5,23531.19921875,21456.150390625,56206.25,9156.0498046875,922.7999877929688,35435.1484375,24683.900390625,17.389999389648438
2025-05-21,55075.1015625,37540.1015625,23700.099609375,21723.650390625,56413.1484375,9208.150390625,938.7000122070312,35647.1015625,24813.44921875,17.549999237060547
2025-05-22,54941.30078125,37050.1484375,23459.900390625,21521.75,55598.05078125,9179.650390625,934.4000244140625,35357.1015625,24609.69921875,17.260000228881836
2025-05-23,55398.25,37403.55078125,23515.25,21434.25,56502.05078125,9249.599609375,936.8499755859375,35637.8984375,24853.150390625,17.280000686645508
2025-05-26,55572.0,37785.8984375,23763.150390625,21501.80078125,57049.69921875,9336.4501953125,944.0,35882.6015625,25001.150390625,18.020000457763672
2025-05-27,55352.80078125,37501.44921875,23596.900390625,21524.94921875,56547.6015625,9294.9501953125,946.2999877929688,35880.8984375,24826.19921875,18.540000915527344
2025-05-28,55417.0,37465.75,23437.05078125,21393.30078125,55703.8515625,9239.5,944.9000244140625,35888.55078125,24752.44921875,18.020000457763672
2025-05-29,55546.05078125,37754.1484375,23555.75,21589.349609375,55630.44921875,9351.650390625,955.7000122070312,35988.69921875,24833.599609375,16.420000076293945
2025-05-30,55749.69921875,37321.75,23325.599609375,21442.05078125,55283.0,9193.25,949.3499755859375,35879.05078125,24750.69921875,16.079999923706055
2025-06-02,55903.3984375,37061.8515625,23327.05078125,21394.099609375,55732.55078125,9128.5498046875,971.25,35933.80078125,24716.599609375,17.15999984741211
2025-06-03,55599.94921875,36814.8984375,23268.69921875,21354.19921875,55460.80078125,9122.2998046875,982.9000244140625,35549.6015625,24542.5,16.559999465942383
2025-06-04,55676.8515625,36938.1015625,23332.599609375,21371.69921875,55530.55078125,9177.400390625,976.0,35734.19921875,24620.19921875,15.75
2025-06-05,55760.8515625,37107.94921875,23306.19921875,21644.19921875,55632.44921875,9231.5,993.0999755859375,35824.8515625,24750.900390625,15.079999923706055
2025-06-06,56578.3984375,37294.8515625,23661.30078125,21684.400390625,55802.69921875,9406.4501953125,1039.5999755859375,35924.05078125,25003.05078125,14.630000114440918
