Date,Benchmark_Nifty50,Model_Driven_Overlay,Baseline_Momentum_Overlay
2024-04-19,1.2693225751351638,1.1963151854767993,1.4434087214328792
2024-04-22,1.2801316249036707,1.205005365487978,1.4540395744382977
2024-04-23,1.2819413646912194,1.2093528729337333,1.4671368225237735
2024-04-24,1.283911384704338,1.2075996379807594,1.4725240065712872
2024-04-25,1.2935008768493257,1.2165547570647726,1.4827505651527972
2024-04-26,1.2848526230293682,1.214293977204044,1.4840123025208771
2024-04-29,1.2975948705491895,1.2227894625864708,1.48302891768756
2024-04-30,1.295383810094509,1.2252836207706868,1.496221553798574
2024-05-02,1.2978656052791022,1.2285225656840515,1.5071164547660747
2024-05-03,1.2879512592199522,1.2188267398600043,1.497484511089833
2024-05-06,1.286050214051993,1.2221200907374237,1.5060591325734236
2024-05-07,1.2779910779447134,1.2126013637022877,1.4668014597020016
2024-05-08,1.2779910779447134,1.2149661251148716,1.48466910114329
2024-05-09,1.2580671804299322,1.2120075171966427,1.4629525822380944
2024-05-10,1.2636524948836432,1.211926663531574,1.4728552762042677
2024-05-13,1.2664483496146262,1.2096083986552326,1.4769292637529872
2024-05-14,1.2729517104134298,1.2184156902640773,1.5036765758125665
2024-05-15,1.2719602035707918,1.2148405022475914,1.5078341655205534
2024-05-16,1.283555015166834,1.2262281870624459,1.520293273193989
2024-05-17,1.2871164790128125,1.2309739741323966,1.545579564594117
2024-05-21,1.2907180024150522,1.2315707945133851,1.5733168271620652
2024-05-22,1.2946507798301135,1.2316279978013973,1.5767589046393058
2024-05-23,1.3156683090735863,1.2543755664526166,1.5964754660048255
2024-05-24,1.3150637841160933,1.2541590255092752,1.592257021280324
2024-05-27,1.313650963989462,1.258655590798307,1.5931062652303887
2024-05-28,1.31111091794481,1.2549440720722862,1.5773114688290935
2024-05-29,1.300559871696867,1.244267360123785,1.572733606438082
2024-05-30,1.2881250077557238,1.2315710230972723,1.547783244981783
2024-05-31,1.2905312692088688,1.2279086464906015,1.5681582398397023
2024-06-03,1.331859282160441,1.255732054047581,1.628188334387407
2024-06-04,1.2504504544028485,1.2043586218666444,1.4938652666088705
2024-06-05,1.2918044798280137,1.250072530565459,1.5570313804493752
2024-06-06,1.303235377386852,1.2656389928003637,1.5906086487900812
2024-06-07,1.3297325398992315,1.2946159518845242,1.6258375125497058
2024-06-10,1.3279642322085419,1.2864941485537182,1.6309293332637034
2024-06-11,1.3282867972850518,1.2894633439447996,1.6411694248127227
2024-06-12,1.3315998099625939,1.291071776362667,1.6433786963840438
2024-06-13,1.3359291186679727,1.298035197958375,1.6594028370013096
2024-06-14,1.3397318046535083,1.3011704160578206,1.6750707145204091
2024-06-18,1.3449912366841816,1.3074009836019707,1.6840746815243761
2024-06-19,1.342596887687405,1.3114544093332459,1.6539309481117446
2024-06-20,1.3455054732937526,1.3128701227402746,1.6724256316425163
2024-06-21,1.3417377667173838,1.3120812153841126,1.6666452436580803
2024-06-24,1.3438342792363993,1.3155129997199455,1.6695576450208496
2024-06-25,1.3542673576803266,1.3255825964379218,1.6545263407799684
2024-06-26,1.3626621737588325,1.3234783476131138,1.6334144559654111
2024-06-27,1.372656048053187,1.3348609883916154,1.6398512378110859
2024-06-28,1.3707193718494006,1.331470019158169,1.6455465359006627
2024-07-01,1.3781974350046842,1.3442534694154211,1.6501976467549235
2024-07-02,1.377163790602638,1.3425412486674486,1.6478891167512932
2024-07-03,1.386417889082198,1.3514807129017825,1.6566508271162501
2024-07-04,1.3873110187373565,1.3598180376667763,1.6632740196604272
2024-07-05,1.3885491862719308,1.3565248438130866,1.665673524391765
2024-07-08,1.3883608568823667,1.3523040052237314,1.655029915195879
2024-07-09,1.3947766488791828,1.3625891437251914,1.6737222658510855
